Date,Year,Month,MDA,LGA,Revenue Stream,Collection Channel,Collector,Amount,Revenue Target,Expected Amount,Remitted Amount,Variance
23/11/2025,2025,11,Ministry of Works and Housing,Musawa,Development Levy,Cash Office,Collection Agent South,21716525.16,28992373.91,28681170.76,21186429.33,7494741.43
23/11/2025,2025,11,State Water Board,Musawa,Tenement Rates,Online Portal,Collection Agent North,17558992.44,21486544.38,19511389.17,15560600.26,3950788.91
23/11/2025,2025,11,Ministry of Agriculture,Musawa,Licensing Fees,Bank Transfer,Collection Agent South,20912720.4,24412860.67,20845926.87,19277780.15,1568146.72
23/11/2025,2025,11,Ministry of Works and Housing,Musawa,Court Fines and Penalties,Collection Agent,IRS Team B,8234245.8,9299026.3,8441448.08,7290232.04,1151216.04
23/11/2025,2025,11,Ministry of Commerce and Industry,Bakori,PAYE Tax,Cash Office,IRS Team A,16100078.28,20376926.61,17590690.5,14441157.4,3149533.1
23/11/2025,2025,11,Ministry of Commerce and Industry,Bakori,Road Taxes,Cash Office,IRS Team A,7471497,8494151.41,8066210.35,6883685.96,1182524.39
23/11/2025,2025,11,Ministry of Commerce and Industry,Bakori,Market Fees,Cash Office,IRS Team B,23541661.44,29183999.23,26619872.98,21076895.25,5542977.73
23/11/2025,2025,11,Ministry of Transport,Bakori,Land Use Charges,Collection Agent,IRS Team B,19720382.88,22381604.8,19812926.68,18434656.82,1378269.86
23/11/2025,2025,11,Ministry of Lands and Survey,Bakori,Business Premises Levy,Online Portal,Collection Agent North,7686555.36,10072734.56,9627002.86,7152438.49,2474564.37
23/11/2025,2025,11,Ministry of Health,Bakori,Motor Vehicle Registration,Collection Agent,IRS Team A,21381791.64,23337169.29,18808846.64,18863400.54,-54553.9
23/11/2025,2025,11,Ministry of Education,Bakori,Development Levy,Bank Transfer,Collection Agent North,14168324.28,16851688.05,14519016.83,12634880.61,1884136.22
23/11/2025,2025,11,Katsina Urban Planning Authority,Bakori,Tenement Rates,POS,MDA Desk Officer,18841953.24,20374883.61,19686306.28,17754745.12,1931561.16
23/11/2025,2025,11,Ministry of Transport,Bakori,Licensing Fees,POS,IRS Team B,17894193.24,19026703.36,18769137.44,15734774.5,3034362.94
23/11/2025,2025,11,Katsina State Internal Revenue Service,Bakori,Court Fines and Penalties,Cash Office,IRS Team B,8581874.4,9470781.11,8371295.76,8528109.79,-156814.03
23/11/2025,2025,11,Katsina State Internal Revenue Service,Charanchi,PAYE Tax,Online Portal,IRS Team B,21575331.36,23946750.2,20563010.64,20529247.88,33762.76
23/11/2025,2025,11,Katsina State Internal Revenue Service,Charanchi,Road Taxes,Bank Transfer,IRS Team A,3498475.2,4009198.54,3835255.74,3334871.91,500383.83
23/11/2025,2025,11,State Water Board,Charanchi,Market Fees,POS,Collection Agent South,8422494.96,11098599.29,9023012.83,7864076.19,1158936.64
23/11/2025,2025,11,Ministry of Commerce and Industry,Charanchi,Land Use Charges,Bank Transfer,MDA Desk Officer,2775472.92,3692149.12,3622237.59,2655898.84,966338.75
23/11/2025,2025,11,Ministry of Health,Charanchi,Business Premises Levy,Collection Agent,IRS Team B,18292197,21975272.46,21943122.15,17422986.19,4520135.96
23/11/2025,2025,11,Ministry of Transport,Charanchi,Motor Vehicle Registration,Cash Office,MDA Desk Officer,9493397.76,12340295.88,10912025.87,8563833.95,2348191.92
23/11/2025,2025,11,Katsina Urban Planning Authority,Charanchi,Development Levy,Collection Agent,IRS Team B,11078657.04,11657494.41,11161067.17,10652325.37,508741.8
23/11/2025,2025,11,Ministry of Works and Housing,Charanchi,Tenement Rates,Bank Transfer,Collection Agent North,8893221.48,9960042.47,9446511.19,8831573.65,614937.54
23/11/2025,2025,11,Ministry of Lands and Survey,Charanchi,Licensing Fees,Collection Agent,IRS Team B,3301508.76,4309073.67,3519781.72,2888979.32,630802.4
23/11/2025,2025,11,Ministry of Agriculture,Charanchi,Court Fines and Penalties,Cash Office,MDA Desk Officer,6759772.8,7918943.64,6923808.78,6696815.15,226993.63
23/11/2025,2025,11,Ministry of Commerce and Industry,Jibia,PAYE Tax,Collection Agent,Collection Agent South,12076025.28,13575618.42,13407987.46,10820588.94,2587398.52
23/11/2025,2025,11,Ministry of Commerce and Industry,Jibia,Road Taxes,POS,IRS Team B,4031406.72,4305757.73,3500527,3680134.8,-179607.8
23/11/2025,2025,11,Ministry of Education,Jibia,Market Fees,Collection Agent,IRS Team A,3611145.12,4447456.71,4276499.04,3138122.87,1138376.17
23/11/2025,2025,11,Ministry of Agriculture,Jibia,Land Use Charges,POS,IRS Team A,9999468.6,11974206.12,10692988.51,8692177.02,2000811.49
23/11/2025,2025,11,Katsina Urban Planning Authority,Jibia,Business Premises Levy,Online Portal,IRS Team A,9561503.16,12771097.05,11885864.19,9280099.13,2605765.06
23/11/2025,2025,11,Ministry of Health,Jibia,Motor Vehicle Registration,Cash Office,IRS Team B,14778857.28,18685952.37,16152821.04,13882040.15,2270780.89
23/11/2025,2025,11,Ministry of Transport,Jibia,Development Levy,Bank Transfer,MDA Desk Officer,2538695.28,2904089.3,2420086.86,2212086.88,207999.98
23/11/2025,2025,11,Ministry of Agriculture,Jibia,Tenement Rates,Cash Office,Collection Agent North,11753974.32,13189187.02,12015156.91,11035256.8,979900.11
23/11/2025,2025,11,Ministry of Education,Jibia,Licensing Fees,Bank Transfer,Collection Agent North,16470524.4,21341464.26,19689284.3,15550700.06,4138584.24
23/11/2025,2025,11,Katsina State Internal Revenue Service,Jibia,Court Fines and Penalties,POS,IRS Team B,11986117.44,14376124.41,11822114.44,10399734.02,1422380.42
23/11/2025,2025,11,Ministry of Lands and Survey,Batsari,PAYE Tax,Cash Office,IRS Team A,15341187.84,19963259.05,19824474,13979222.46,5845251.54
23/11/2025,2025,11,Katsina Urban Planning Authority,Batsari,Road Taxes,Bank Transfer,Collection Agent South,20307017.28,21458827.47,18307690.66,19646923.52,-1339232.86
23/11/2025,2025,11,Ministry of Health,Batsari,Market Fees,Collection Agent,Collection Agent South,21950006.76,27454470.26,23852639.03,20676962.72,3175676.31
23/11/2025,2025,11,Ministry of Agriculture,Batsari,Land Use Charges,POS,Collection Agent North,6798256.08,8948422.88,7709233.74,6768488.77,940744.97
23/11/2025,2025,11,Ministry of Lands and Survey,Batsari,Business Premises Levy,POS,Collection Agent North,9127694.4,10312124.93,8589294.61,7796814.61,792480
23/11/2025,2025,11,Ministry of Health,Batsari,Motor Vehicle Registration,Bank Transfer,IRS Team B,10964801.76,12498264.89,12413711.94,10678252.88,1735459.06
23/11/2025,2025,11,Ministry of Transport,Batsari,Development Levy,POS,Collection Agent South,9639088.8,11011590.17,9895650.95,9034887.95,860763
23/11/2025,2025,11,Ministry of Agriculture,Batsari,Tenement Rates,Cash Office,Collection Agent South,6725649.48,8020032.23,7709198.73,6629237.73,1079961
23/11/2025,2025,11,Ministry of Transport,Batsari,Licensing Fees,Bank Transfer,MDA Desk Officer,20728428.6,25144767.96,23369357.09,19069876.39,4299480.7
23/11/2025,2025,11,Katsina State Internal Revenue Service,Batsari,Court Fines and Penalties,Bank Transfer,IRS Team B,22629587.64,30031876.74,29114703.61,22567989.6,6546714.01
23/11/2025,2025,11,Ministry of Commerce and Industry,Rimi,PAYE Tax,POS,IRS Team B,19984815.84,25242391.74,24466700.86,18769955.8,5696745.06
23/11/2025,2025,11,Ministry of Transport,Rimi,Road Taxes,Cash Office,Collection Agent North,16682104.56,17974455.14,17652108.72,15778819.77,1873288.95
23/11/2025,2025,11,State Water Board,Rimi,Market Fees,POS,IRS Team A,22230267.84,27621522.39,25926980.69,19950162.47,5976818.22
23/11/2025,2025,11,Ministry of Lands and Survey,Rimi,Land Use Charges,Collection Agent,IRS Team A,15448815.36,16939244.17,13923095.03,14398484.85,-475389.82
23/11/2025,2025,11,State Water Board,Rimi,Business Premises Levy,POS,IRS Team A,23720838.24,27567045.13,24384572.68,22307029.61,2077543.07
23/11/2025,2025,11,Katsina State Internal Revenue Service,Rimi,Motor Vehicle Registration,POS,Collection Agent North,18384133.68,21513127.62,20655018.46,18077730.88,2577287.58
23/11/2025,2025,11,Ministry of Health,Rimi,Development Levy,Collection Agent,IRS Team B,4757179.68,5071857.45,4114755.96,4362141.92,-247385.96
23/11/2025,2025,11,Ministry of Health,Rimi,Tenement Rates,Bank Transfer,Collection Agent South,7266846.84,7754493.93,6481783.69,7180165.97,-698382.28
23/11/2025,2025,11,Katsina State Internal Revenue Service,Rimi,Licensing Fees,Cash Office,Collection Agent North,16575246.6,17637507.19,15135830.95,15183736.11,-47905.16
23/11/2025,2025,11,Katsina State Internal Revenue Service,Rimi,Court Fines and Penalties,Cash Office,MDA Desk Officer,19442074.08,25185483.74,24192207.75,16590998.51,7601209.24
23/11/2025,2025,11,Ministry of Agriculture,Kusada,PAYE Tax,POS,Collection Agent North,6955749.24,9037964.05,8106466.89,6485497.8,1620969.09
23/11/2025,2025,11,Ministry of Education,Kusada,Road Taxes,POS,IRS Team B,10832797.8,14025389.31,11406975.85,9918507.25,1488468.6
23/11/2025,2025,11,Ministry of Education,Kusada,Market Fees,Cash Office,Collection Agent North,11664352.92,15289085.6,14167996.6,9934727.86,4233268.74
23/11/2025,2025,11,Katsina State Internal Revenue Service,Kusada,Land Use Charges,Online Portal,IRS Team A,16864298.88,21820709.68,17881796.79,14383424.52,3498372.27
23/11/2025,2025,11,Katsina Urban Planning Authority,Kusada,Business Premises Levy,Collection Agent,IRS Team B,23430382.8,26110569.07,22739751.67,21470715.39,1269036.28
23/11/2025,2025,11,Ministry of Health,Kusada,Motor Vehicle Registration,POS,Collection Agent North,9322155.48,12360484.85,10270165.13,8264604.12,2005561.01
23/11/2025,2025,11,Ministry of Education,Kusada,Development Levy,Bank Transfer,IRS Team A,8729070.24,9266412.36,7658572.54,7431506.56,227065.98
23/11/2025,2025,11,Ministry of Lands and Survey,Kusada,Tenement Rates,POS,MDA Desk Officer,16208351.28,19088719.47,15947057.82,15220231.28,726826.54
23/11/2025,2025,11,Ministry of Commerce and Industry,Kusada,Licensing Fees,Collection Agent,IRS Team A,21256370.52,23598113.01,20811256.94,20907848.87,-96591.93
23/11/2025,2025,11,Ministry of Education,Kusada,Court Fines and Penalties,POS,IRS Team B,9138693.96,12257035.15,11721110.99,8469079.86,3252031.13
17/12/2025,2025,12,Ministry of Commerce and Industry,Katsina,PAYE Tax,Cash Office,Collection Agent North,18252217.96,22739722.98,18882297.34,16182832.76,2699464.58
17/12/2025,2025,12,Katsina Urban Planning Authority,Katsina,Road Taxes,Online Portal,Collection Agent South,25707894.7,32066230.33,27821585.54,22310733.07,5510852.47
17/12/2025,2025,12,Ministry of Lands and Survey,Katsina,Market Fees,Cash Office,MDA Desk Officer,17295216.11,21372255.8,20037162.48,14737979.08,5299183.4
17/12/2025,2025,12,Ministry of Commerce and Industry,Katsina,Land Use Charges,Online Portal,MDA Desk Officer,20104027.68,25180993.4,25083002.91,18047355.44,7035647.47
17/12/2025,2025,12,Ministry of Agriculture,Katsina,Business Premises Levy,Bank Transfer,Collection Agent South,14489501.27,15692471.13,13109673.41,13732537.87,-622864.46
17/12/2025,2025,12,Ministry of Health,Katsina,Motor Vehicle Registration,POS,IRS Team B,16045899.08,20604709.52,18111280.91,14300450.55,3810830.36
17/12/2025,2025,12,Ministry of Education,Katsina,Development Levy,Cash Office,IRS Team A,9414226.14,10100733.13,9761400.08,8710283.7,1051116.38
17/12/2025,2025,12,Katsina State Internal Revenue Service,Katsina,Tenement Rates,Cash Office,Collection Agent North,7857611.26,8678291.9,7371113,7777745.68,-406632.68
17/12/2025,2025,12,Ministry of Commerce and Industry,Katsina,Licensing Fees,Cash Office,IRS Team B,23594005.31,31326408.04,25363212.3,22735093.29,2628119.01
17/12/2025,2025,12,Ministry of Commerce and Industry,Katsina,Court Fines and Penalties,Collection Agent,MDA Desk Officer,13193498.14,17778467.05,17582618.24,12648276.03,4934342.21
17/12/2025,2025,12,Ministry of Transport,Daura,PAYE Tax,Collection Agent,IRS Team B,24373378.39,30910497.65,28477988.7,20948635.7,7529353
17/12/2025,2025,12,Katsina State Internal Revenue Service,Daura,Road Taxes,Cash Office,IRS Team A,8545717.62,11433941.48,10095413.33,7532565.79,2562847.54
17/12/2025,2025,12,Ministry of Commerce and Industry,Daura,Market Fees,Collection Agent,Collection Agent South,5099458.39,6101425.15,6014676.16,4743047.73,1271628.43
17/12/2025,2025,12,Katsina State Internal Revenue Service,Daura,Land Use Charges,Bank Transfer,Collection Agent North,16958894.11,19861027.77,17996212.28,14427757.95,3568454.33
17/12/2025,2025,12,Ministry of Agriculture,Daura,Business Premises Levy,POS,Collection Agent North,20676977.05,22292254.3,21999226.57,20351452.4,1647774.17
17/12/2025,2025,12,Katsina Urban Planning Authority,Daura,Motor Vehicle Registration,Cash Office,Collection Agent South,8445191.11,9503406.17,9436652.18,7439157.27,1997494.91
17/12/2025,2025,12,Ministry of Works and Housing,Daura,Development Levy,Online Portal,MDA Desk Officer,5637650.11,5982420.06,5979204.56,4888908.89,1090295.67
17/12/2025,2025,12,Ministry of Lands and Survey,Daura,Tenement Rates,Collection Agent,IRS Team A,5478258.59,6442862.68,5298838.17,4928006.74,370831.43
17/12/2025,2025,12,Ministry of Lands and Survey,Daura,Licensing Fees,Cash Office,MDA Desk Officer,6011981.32,7365995.9,7219109.05,5641299.21,1577809.84
17/12/2025,2025,12,Ministry of Commerce and Industry,Daura,Court Fines and Penalties,Online Portal,Collection Agent South,22366893.58,30156402.83,26093168.63,21117053.84,4976114.79
17/12/2025,2025,12,Ministry of Commerce and Industry,Funtua,PAYE Tax,Collection Agent,IRS Team B,10531064.28,12095941.28,10862731.99,10006815.01,855916.98
17/12/2025,2025,12,Ministry of Commerce and Industry,Funtua,Road Taxes,POS,IRS Team B,2907774.54,3278430.35,2685531.23,2795591.24,-110060.01
17/12/2025,2025,12,Ministry of Works and Housing,Funtua,Market Fees,Cash Office,IRS Team B,15937869.09,18263774.09,15303769.07,14487848.71,815920.36
17/12/2025,2025,12,Ministry of Lands and Survey,Funtua,Land Use Charges,Cash Office,Collection Agent North,14866104.92,19202108.86,16799509.51,14103091.37,2696418.14
17/12/2025,2025,12,Katsina Urban Planning Authority,Funtua,Business Premises Levy,POS,IRS Team B,16870265.68,18994483.17,17549891.6,15514439.87,2035451.73
17/12/2025,2025,12,Ministry of Health,Funtua,Motor Vehicle Registration,Bank Transfer,IRS Team A,12510367.78,15489661.14,14139842.31,11273631.33,2866210.98
17/12/2025,2025,12,Ministry of Transport,Funtua,Development Levy,Bank Transfer,Collection Agent South,19489813,23609104.8,19222121.95,18226445.92,995676.03
17/12/2025,2025,12,Ministry of Lands and Survey,Funtua,Tenement Rates,Online Portal,IRS Team A,16565827.74,18747730.09,17324861.68,15791679.41,1533182.27
17/12/2025,2025,12,Katsina State Internal Revenue Service,Funtua,Licensing Fees,Collection Agent,IRS Team A,25148649.83,29068127.3,28685832.43,23043654.89,5642177.54
17/12/2025,2025,12,State Water Board,Funtua,Court Fines and Penalties,Collection Agent,Collection Agent South,12843785.86,14886216.24,14602707.59,12752983.61,1849723.98
17/12/2025,2025,12,Katsina Urban Planning Authority,Malumfashi,PAYE Tax,POS,IRS Team A,3748690.37,3941512.78,3671749.22,3487327.15,184422.07
17/12/2025,2025,12,Ministry of Health,Malumfashi,Road Taxes,Online Portal,IRS Team A,3339429.98,4290192.71,4164102.81,2936118.96,1227983.85
17/12/2025,2025,12,State Water Board,Malumfashi,Market Fees,Collection Agent,IRS Team A,13041549.38,14107848.91,12640871.74,11925663.77,715207.97
17/12/2025,2025,12,Ministry of Lands and Survey,Malumfashi,Land Use Charges,Cash Office,IRS Team A,19018827.7,20976269.02,19070486.62,17277358.65,1793127.97
17/12/2025,2025,12,Katsina Urban Planning Authority,Malumfashi,Business Premises Levy,POS,MDA Desk Officer,3665614.79,4325695.96,3517824.5,3518280.99,-456.49
17/12/2025,2025,12,Katsina Urban Planning Authority,Malumfashi,Motor Vehicle Registration,POS,MDA Desk Officer,18164492.74,19103091.61,16058765.35,16942248.58,-883483.23
17/12/2025,2025,12,Ministry of Agriculture,Malumfashi,Development Levy,Cash Office,Collection Agent North,19157879.53,22273038.35,22147047.43,17134516.37,5012531.06
17/12/2025,2025,12,Ministry of Commerce and Industry,Malumfashi,Tenement Rates,POS,Collection Agent South,16308652.73,18143184.33,15681858.56,15694166.26,-12307.7
17/12/2025,2025,12,State Water Board,Malumfashi,Licensing Fees,Cash Office,Collection Agent South,10048486.01,13406609.88,12187885.61,9076827.24,3111058.37
17/12/2025,2025,12,Ministry of Transport,Malumfashi,Court Fines and Penalties,Bank Transfer,Collection Agent North,8634089.51,11271662.63,10975723.97,7526773.8,3448950.17
17/12/2025,2025,12,Ministry of Lands and Survey,Dutsin-Ma,PAYE Tax,Collection Agent,Collection Agent South,25416110.81,27837591.97,26946348.33,24661259.77,2285088.56
17/12/2025,2025,12,Ministry of Agriculture,Dutsin-Ma,Road Taxes,Collection Agent,Collection Agent South,24319413.49,26515559.81,25428863.16,21041182.02,4387681.14
17/12/2025,2025,12,Katsina State Internal Revenue Service,Dutsin-Ma,Market Fees,Collection Agent,Collection Agent South,5199881.68,6507578.64,5482111.33,5098787.47,383323.86
17/12/2025,2025,12,Katsina Urban Planning Authority,Dutsin-Ma,Land Use Charges,Online Portal,IRS Team A,23059335.35,26868950.81,24884563.97,22790635.23,2093928.74
17/12/2025,2025,12,Ministry of Health,Dutsin-Ma,Business Premises Levy,Bank Transfer,Collection Agent South,18481445.07,21386023.22,18812340.66,17401803.79,1410536.87
17/12/2025,2025,12,Ministry of Agriculture,Dutsin-Ma,Motor Vehicle Registration,Online Portal,Collection Agent North,15014062.87,17567378.34,14965661.84,14195157.86,770503.98
17/12/2025,2025,12,Ministry of Works and Housing,Dutsin-Ma,Development Levy,Collection Agent,IRS Team B,12375842.62,14870602.37,14088268.37,11365773.76,2722494.61
17/12/2025,2025,12,Ministry of Transport,Dutsin-Ma,Tenement Rates,POS,IRS Team B,13439534.06,14643266.55,13444376.13,13173340.25,271035.88
17/12/2025,2025,12,Ministry of Transport,Dutsin-Ma,Licensing Fees,Online Portal,Collection Agent South,3448637.94,3723778.61,3673514.68,3221010.87,452503.81
17/12/2025,2025,12,Ministry of Education,Dutsin-Ma,Court Fines and Penalties,POS,Collection Agent South,18102357.97,22857940.32,21435861.28,17805982.1,3629879.18
17/12/2025,2025,12,Ministry of Health,Kankia,PAYE Tax,Cash Office,MDA Desk Officer,2401441.09,2722423.4,2512318.44,2176368.06,335950.38
