Date,Year,Month,Employee ID,MDA,LGA,Grade Level,Bank,Basic Salary,Allowances,Deductions,Net Pay,Employee Status
25/12/2025,2025,12,EMP24776,Ministry of Lands and Survey,Katsina,GL 14,Access Bank,241795,32588.36,41649.02,232734.34,Suspended
25/12/2025,2025,12,EMP24777,Katsina State Internal Revenue Service,Mashi,GL 10,First Bank,316602,116725.53,21704.81,411622.72,Retired
25/12/2025,2025,12,EMP24778,Ministry of Commerce and Industry,Katsina,GL 12,First Bank,356862,122001.92,17617.37,461246.55,Active
25/12/2025,2025,12,EMP24779,Katsina Urban Planning Authority,Funtua,GL 12,First Bank,313800,73808.64,22415.8,365192.84,Duplicate Review
25/12/2025,2025,12,EMP24780,Ministry of Commerce and Industry,Batsari,GL 16,Zenith Bank,226646,74954.9,30840.91,270759.99,Active
25/12/2025,2025,12,EMP24781,Ministry of Works and Housing,Malumfashi,GL 06,UBA,397581,174884.17,29619.57,542845.6,Active
25/12/2025,2025,12,EMP24782,Ministry of Agriculture,Mashi,GL 14,UBA,213217,78340.62,31302.26,260255.36,Retired
25/12/2025,2025,12,EMP24783,Katsina State Internal Revenue Service,Mani,GL 10,GTBank,326900,60336.32,16293.43,370942.89,Active
25/12/2025,2025,12,EMP24784,Ministry of Health,Mashi,GL 16,GTBank,260684,28635,16851.54,272467.46,Active
25/12/2025,2025,12,EMP24785,Ministry of Education,Batsari,GL 06,GTBank,321183,69813.83,47355.85,343640.98,Retired
25/12/2025,2025,12,EMP24786,Ministry of Commerce and Industry,Batsari,GL 06,UBA,217055,80151.17,11713.53,285492.64,Retired
25/12/2025,2025,12,EMP24787,Ministry of Education,Charanchi,GL 10,UBA,191399,57693.05,26248.4,222843.65,Duplicate Review
25/12/2025,2025,12,EMP24788,Ministry of Transport,Batsari,GL 12,Keystone Bank,278170,87075.72,26519.54,338726.18,Active
25/12/2025,2025,12,EMP24789,Ministry of Transport,Charanchi,GL 04,Zenith Bank,165951,61110.66,8153.43,218908.23,Active
25/12/2025,2025,12,EMP24790,Ministry of Works and Housing,Musawa,GL 08,Keystone Bank,417032,134935.51,28633.26,523334.25,Active
25/12/2025,2025,12,EMP24791,Ministry of Lands and Survey,Mashi,GL 16,Keystone Bank,134067,41840.78,16930.56,158977.22,Retired
25/12/2025,2025,12,EMP24792,Ministry of Works and Housing,Mani,GL 14,First Bank,91849,26989.44,14661.41,104177.03,Active
25/12/2025,2025,12,EMP24793,Ministry of Transport,Kusada,GL 04,Access Bank,299675,118914.22,48723.8,369865.42,Active
25/12/2025,2025,12,EMP24794,Ministry of Transport,Funtua,GL 12,Keystone Bank,122972,35433.94,10044.97,148360.97,Retired
25/12/2025,2025,12,EMP24795,Katsina Urban Planning Authority,Dutsin-Ma,GL 16,Zenith Bank,278448,69496.74,12841.38,335103.36,Suspended
25/12/2025,2025,12,EMP24796,Ministry of Commerce and Industry,Jibia,GL 16,Keystone Bank,374445,55112.99,41803.5,387754.49,Duplicate Review
25/12/2025,2025,12,EMP24797,State Water Board,Kankia,GL 16,Access Bank,225693,69234.88,30384.22,264543.66,Retired
25/12/2025,2025,12,EMP24798,Ministry of Lands and Survey,Musawa,GL 12,First Bank,286226,52122.68,34841.88,303506.8,Active
25/12/2025,2025,12,EMP24799,Ministry of Health,Kankia,GL 10,GTBank,120530,21178.43,18531.17,123177.26,Suspended
25/12/2025,2025,12,EMP24800,Ministry of Transport,Mashi,GL 16,UBA,422021,87938.01,61603.07,448355.94,Retired
25/12/2025,2025,12,EMP24801,Ministry of Transport,Malumfashi,GL 08,GTBank,294912,36223.05,27661.61,303473.44,Active
25/12/2025,2025,12,EMP24802,Ministry of Health,Rimi,GL 10,GTBank,336400,125405.05,36450.71,425354.34,Retired
25/12/2025,2025,12,EMP24803,Katsina Urban Planning Authority,Batsari,GL 04,Keystone Bank,258376,41540.22,33693.88,266222.34,Retired
25/12/2025,2025,12,EMP24804,Ministry of Education,Mashi,GL 16,Keystone Bank,420220,159313.58,34851.59,544681.99,Active
25/12/2025,2025,12,EMP24805,State Water Board,Musawa,GL 06,First Bank,282188,35321.98,33924.42,283585.56,Active
25/12/2025,2025,12,EMP24806,Ministry of Lands and Survey,Mashi,GL 06,UBA,323055,130924.8,50623.86,403355.94,Active
25/12/2025,2025,12,EMP24807,Ministry of Health,Malumfashi,GL 06,UBA,83991,12802.97,12609.68,84184.29,Active
25/12/2025,2025,12,EMP24808,Ministry of Agriculture,Charanchi,GL 16,Access Bank,95144,19060.59,16559.4,97645.19,Suspended
25/12/2025,2025,12,EMP24809,Ministry of Health,Mani,GL 14,Access Bank,202848,60263.37,23672.75,239438.62,Active
25/12/2025,2025,12,EMP24810,Ministry of Health,Mashi,GL 14,Zenith Bank,301744,89334.91,11816.63,379262.28,Duplicate Review
25/12/2025,2025,12,EMP24811,Ministry of Works and Housing,Bakori,GL 10,Zenith Bank,83695,12508.13,8863.38,87339.75,Active
25/12/2025,2025,12,EMP24812,Ministry of Works and Housing,Kusada,GL 08,GTBank,134754,18969.91,8215.08,145508.83,Suspended
25/12/2025,2025,12,EMP24813,Ministry of Transport,Rimi,GL 16,Zenith Bank,250057,52111.16,43196.18,258971.98,Retired
25/12/2025,2025,12,EMP24814,Ministry of Transport,Charanchi,GL 16,Keystone Bank,148926,33395.86,19917.53,162404.33,Suspended
25/12/2025,2025,12,EMP24815,Katsina Urban Planning Authority,Dutsin-Ma,GL 04,Access Bank,312448,34566.8,42852.51,304162.29,Active
25/12/2025,2025,12,EMP24816,Ministry of Lands and Survey,Katsina,GL 06,Zenith Bank,301773,66673.9,51178.82,317268.08,Active
25/12/2025,2025,12,EMP24817,Katsina Urban Planning Authority,Funtua,GL 06,Keystone Bank,349865,97107.46,50357.68,396614.78,Suspended
25/12/2025,2025,12,EMP24818,Ministry of Education,Mani,GL 04,UBA,190785,20979.87,6554.57,205210.3,Retired
25/12/2025,2025,12,EMP24819,Ministry of Agriculture,Malumfashi,GL 12,UBA,181022,71677.92,32003.51,220696.41,Retired
25/12/2025,2025,12,EMP24820,Katsina Urban Planning Authority,Funtua,GL 12,GTBank,84043,34132.98,7609.01,110566.97,Suspended
25/12/2025,2025,12,EMP24821,Ministry of Education,Rimi,GL 06,GTBank,80158,13370.79,10142.87,83385.92,Duplicate Review
25/12/2025,2025,12,EMP24822,State Water Board,Funtua,GL 06,GTBank,133638,18863.53,18104.63,134396.9,Retired
25/12/2025,2025,12,EMP24823,Ministry of Works and Housing,Daura,GL 06,UBA,320196,132065.88,27804.22,424457.66,Suspended
25/12/2025,2025,12,EMP24824,Ministry of Works and Housing,Musawa,GL 12,Zenith Bank,204537,27166.53,31396.51,200307.02,Retired
25/12/2025,2025,12,EMP24825,Ministry of Health,Funtua,GL 10,Zenith Bank,406396,79500.53,40971.14,444925.39,Active
25/12/2025,2025,12,EMP24826,Ministry of Lands and Survey,Bakori,GL 04,Zenith Bank,225403,23544.56,23270.63,225676.93,Suspended
25/12/2025,2025,12,EMP24827,Katsina State Internal Revenue Service,Mashi,GL 06,GTBank,417085,63048.37,39644.43,440488.94,Active
25/12/2025,2025,12,EMP24828,Katsina Urban Planning Authority,Funtua,GL 14,UBA,227128,99684.68,35459.36,291353.32,Active
25/12/2025,2025,12,EMP24829,Katsina Urban Planning Authority,Charanchi,GL 08,Zenith Bank,260886,32986.77,12148.04,281724.73,Duplicate Review
25/12/2025,2025,12,EMP24830,Ministry of Education,Mani,GL 04,Zenith Bank,425002,136141.68,21097.55,540046.13,Active
25/12/2025,2025,12,EMP24831,Ministry of Health,Jibia,GL 12,GTBank,89673,34605.1,12052.29,112225.81,Active
25/12/2025,2025,12,EMP24832,Ministry of Works and Housing,Funtua,GL 12,Zenith Bank,127127,48526.59,21318.52,154335.07,Active
25/12/2025,2025,12,EMP24833,Ministry of Works and Housing,Mani,GL 14,First Bank,281147,45053.03,43232.86,282967.17,Active
25/12/2025,2025,12,EMP24834,Ministry of Lands and Survey,Bakori,GL 10,GTBank,268934,94018.82,45788.8,317164.02,Suspended
25/12/2025,2025,12,EMP24835,Katsina Urban Planning Authority,Bakori,GL 12,GTBank,225218,48989.6,26831.87,247375.73,Active
25/12/2025,2025,12,EMP24836,Ministry of Works and Housing,Malumfashi,GL 14,Zenith Bank,320430,33170.01,51500.88,302099.13,Retired
25/12/2025,2025,12,EMP24837,Katsina Urban Planning Authority,Musawa,GL 06,Keystone Bank,277594,66863.37,32607.29,311850.08,Suspended
25/12/2025,2025,12,EMP24838,Katsina Urban Planning Authority,Mani,GL 06,GTBank,162422,70050.42,12989.51,219482.91,Active
25/12/2025,2025,12,EMP24839,Katsina Urban Planning Authority,Rimi,GL 10,Zenith Bank,370471,114595.59,42770.31,442296.28,Active
25/12/2025,2025,12,EMP24840,Katsina State Internal Revenue Service,Kankia,GL 04,UBA,371783,56948.73,12353.25,416378.48,Suspended
25/12/2025,2025,12,EMP24841,Katsina Urban Planning Authority,Bakori,GL 16,Keystone Bank,228603,80499.27,12412.31,296689.96,Suspended
25/12/2025,2025,12,EMP24842,State Water Board,Mani,GL 14,First Bank,115753,18523.95,7577.44,126699.51,Suspended
25/12/2025,2025,12,EMP24843,Ministry of Lands and Survey,Katsina,GL 10,Zenith Bank,123967,44032.41,20608.43,147390.98,Active
25/12/2025,2025,12,EMP24844,Katsina State Internal Revenue Service,Musawa,GL 04,Access Bank,131481,22693.33,15081.93,139092.4,Retired
25/12/2025,2025,12,EMP24845,Ministry of Transport,Charanchi,GL 08,Keystone Bank,433324,158963.69,69061.05,523226.64,Active
25/12/2025,2025,12,EMP24846,Ministry of Education,Dutsin-Ma,GL 10,Access Bank,293895,111118.49,26847.49,378166,Suspended
25/12/2025,2025,12,EMP24847,Ministry of Lands and Survey,Kusada,GL 10,Keystone Bank,235351,77913.8,8177.71,305087.09,Retired
25/12/2025,2025,12,EMP24848,Ministry of Lands and Survey,Mashi,GL 14,Zenith Bank,194120,82686.26,30828.01,245978.25,Active
25/12/2025,2025,12,EMP24849,Ministry of Health,Kusada,GL 06,Zenith Bank,288118,107491.44,47033.98,348575.46,Suspended
25/12/2025,2025,12,EMP24850,State Water Board,Charanchi,GL 06,Keystone Bank,347724,111645.77,60803.87,398565.9,Suspended
25/12/2025,2025,12,EMP24851,Ministry of Health,Kankia,GL 10,First Bank,190024,51890.61,26111.75,215802.86,Duplicate Review
25/12/2025,2025,12,EMP24852,Ministry of Education,Bakori,GL 16,First Bank,325015,134628.07,21222.96,438420.11,Duplicate Review
25/12/2025,2025,12,EMP24853,Katsina Urban Planning Authority,Batsari,GL 16,Access Bank,87697,19101.41,13687.61,93110.8,Retired
25/12/2025,2025,12,EMP24854,Ministry of Works and Housing,Batsari,GL 04,UBA,339926,104652.94,14133.07,430445.87,Retired
25/12/2025,2025,12,EMP24855,Ministry of Agriculture,Musawa,GL 06,GTBank,263161,114102.89,18272.03,358991.86,Active
25/12/2025,2025,12,EMP24856,Ministry of Works and Housing,Charanchi,GL 12,Keystone Bank,100004,16840.83,16660.26,100184.57,Active
25/12/2025,2025,12,EMP24857,Ministry of Education,Funtua,GL 16,Zenith Bank,239257,106430.23,31203.18,314484.05,Suspended
25/12/2025,2025,12,EMP24858,Katsina State Internal Revenue Service,Malumfashi,GL 04,Access Bank,346967,107165.46,55218.58,398913.88,Retired
25/12/2025,2025,12,EMP24859,Katsina Urban Planning Authority,Batsari,GL 12,GTBank,290763,42336.96,26664.74,306435.22,Active
25/12/2025,2025,12,EMP24860,State Water Board,Mani,GL 06,Access Bank,353727,131554.26,40203.83,445077.43,Retired
25/12/2025,2025,12,EMP24861,Ministry of Commerce and Industry,Katsina,GL 08,First Bank,329290,66708.89,48034.47,347964.42,Retired
25/12/2025,2025,12,EMP24862,Katsina Urban Planning Authority,Kusada,GL 04,Access Bank,211153,91450.47,24301.75,278301.72,Retired
25/12/2025,2025,12,EMP24863,Ministry of Works and Housing,Batsari,GL 06,GTBank,285228,86734.95,26248.57,345714.38,Retired
25/12/2025,2025,12,EMP24864,Ministry of Transport,Jibia,GL 14,Keystone Bank,337457,50357.05,15854.11,371959.94,Active
25/12/2025,2025,12,EMP24865,Katsina Urban Planning Authority,Mani,GL 04,First Bank,261190,81892.18,27531.31,315550.87,Retired
25/12/2025,2025,12,EMP24866,Ministry of Works and Housing,Malumfashi,GL 16,Keystone Bank,333113,107354.92,16630.36,423837.56,Active
25/12/2025,2025,12,EMP24867,Ministry of Agriculture,Musawa,GL 04,First Bank,314831,42658.03,31190.08,326298.95,Active
25/12/2025,2025,12,EMP24868,Ministry of Education,Daura,GL 12,First Bank,124841,34967.47,10917.63,148890.84,Suspended
25/12/2025,2025,12,EMP24869,Katsina State Internal Revenue Service,Musawa,GL 16,UBA,369131,148168.24,11755.36,505543.88,Retired
25/12/2025,2025,12,EMP24870,State Water Board,Charanchi,GL 04,First Bank,307111,37775.68,30815.03,314071.65,Duplicate Review
25/12/2025,2025,12,EMP24871,State Water Board,Daura,GL 14,First Bank,101304,43149.27,9588.12,134865.15,Suspended
25/12/2025,2025,12,EMP24872,Ministry of Education,Batsari,GL 14,GTBank,448079,74514.26,16724.49,505868.77,Active
25/12/2025,2025,12,EMP24873,Ministry of Lands and Survey,Malumfashi,GL 08,First Bank,112943,22309.18,18275.63,116976.55,Active
25/12/2025,2025,12,EMP24874,State Water Board,Bakori,GL 12,GTBank,199429,69703.75,33641.02,235491.73,Active
25/12/2025,2025,12,EMP24875,Katsina Urban Planning Authority,Dutsin-Ma,GL 10,First Bank,439446,70289.08,53229.34,456505.74,Suspended
25/12/2025,2025,12,EMP24876,Ministry of Transport,Malumfashi,GL 14,GTBank,104682,43432.76,13147.14,134967.62,Suspended
25/12/2025,2025,12,EMP24877,State Water Board,Kusada,GL 16,GTBank,245830,41257.13,31756.13,255331,Duplicate Review
25/12/2025,2025,12,EMP24878,Ministry of Works and Housing,Katsina,GL 14,GTBank,269336,54354.35,47179.51,276510.84,Active
25/12/2025,2025,12,EMP24879,Ministry of Education,Mashi,GL 08,Access Bank,359821,139203.51,12580.28,486444.23,Duplicate Review
25/12/2025,2025,12,EMP24880,Ministry of Education,Kusada,GL 16,Keystone Bank,247496,53765.76,36959.74,264302.02,Active
25/12/2025,2025,12,EMP24881,Katsina Urban Planning Authority,Rimi,GL 08,UBA,189277,46889.62,7374.51,228792.11,Active
25/12/2025,2025,12,EMP24882,Ministry of Commerce and Industry,Mashi,GL 08,Access Bank,412663,168005.98,63118.21,517550.77,Active
25/12/2025,2025,12,EMP24883,Ministry of Transport,Malumfashi,GL 16,Access Bank,94812,17369.57,15078.88,97102.69,Retired
25/12/2025,2025,12,EMP24884,Ministry of Commerce and Industry,Malumfashi,GL 12,UBA,181962,78895.14,19911.38,240945.76,Active
25/12/2025,2025,12,EMP24885,Ministry of Lands and Survey,Funtua,GL 16,Keystone Bank,327307,69563.3,40016.91,356853.39,Suspended
25/12/2025,2025,12,EMP24886,Ministry of Education,Jibia,GL 04,First Bank,436056,45162.27,42021.6,439196.67,Active
25/12/2025,2025,12,EMP24887,Ministry of Commerce and Industry,Rimi,GL 08,UBA,120103,52075.29,18461.9,153716.39,Active
25/12/2025,2025,12,EMP24888,Ministry of Commerce and Industry,Charanchi,GL 10,Zenith Bank,345996,77783.79,13026.47,410753.32,Active
25/12/2025,2025,12,EMP24889,Katsina Urban Planning Authority,Malumfashi,GL 16,UBA,374113,64352.83,43049.79,395416.04,Active
25/12/2025,2025,12,EMP24890,State Water Board,Funtua,GL 08,Access Bank,116371,50557.31,10429.55,156498.76,Active
25/12/2025,2025,12,EMP24891,Katsina State Internal Revenue Service,Rimi,GL 14,Zenith Bank,156773,20840.08,15586.17,162026.91,Active
25/12/2025,2025,12,EMP24892,Katsina State Internal Revenue Service,Bakori,GL 10,GTBank,149978,45489.09,9255.85,186211.24,Suspended
25/12/2025,2025,12,EMP24893,Ministry of Health,Kusada,GL 04,GTBank,288237,115924.74,36368.91,367792.83,Active
25/12/2025,2025,12,EMP24894,Ministry of Health,Rimi,GL 06,Zenith Bank,173769,77335.62,7242.07,243862.55,Duplicate Review
25/12/2025,2025,12,EMP24895,Katsina State Internal Revenue Service,Daura,GL 06,UBA,373746,83345.63,17585.17,439506.46,Active
25/12/2025,2025,12,EMP24896,Katsina Urban Planning Authority,Mani,GL 16,First Bank,163792,31367.31,7775.77,187383.54,Retired
25/12/2025,2025,12,EMP24897,Ministry of Commerce and Industry,Malumfashi,GL 12,GTBank,209000,35110.12,17734.25,226375.87,Active
25/12/2025,2025,12,EMP24898,Ministry of Education,Bakori,GL 12,First Bank,232502,32084.6,12227.32,252359.28,Active
25/12/2025,2025,12,EMP24899,State Water Board,Rimi,GL 12,Zenith Bank,192073,84635.32,25758.96,250949.36,Suspended
25/12/2025,2025,12,EMP24900,Ministry of Health,Dutsin-Ma,GL 14,GTBank,82464,33048.82,8583.49,106929.33,Active
25/12/2025,2025,12,EMP24901,Ministry of Lands and Survey,Daura,GL 10,GTBank,394293,162643.15,27003.19,529932.96,Active
25/12/2025,2025,12,EMP24902,Ministry of Agriculture,Musawa,GL 14,Access Bank,276139,73391.19,33945.01,315585.18,Duplicate Review
25/12/2025,2025,12,EMP24903,Ministry of Lands and Survey,Charanchi,GL 10,UBA,258641,62891.06,33893.94,287638.12,Suspended
25/12/2025,2025,12,EMP24904,Ministry of Education,Rimi,GL 12,Access Bank,383179,127333.99,27164.02,483348.97,Duplicate Review
25/12/2025,2025,12,EMP24905,Katsina Urban Planning Authority,Bakori,GL 12,Keystone Bank,285909,92501.31,40513.53,337896.78,Active
25/12/2025,2025,12,EMP24906,Katsina State Internal Revenue Service,Mani,GL 08,Zenith Bank,164282,40132.64,5698.78,198715.86,Active
25/12/2025,2025,12,EMP24907,Ministry of Agriculture,Dutsin-Ma,GL 08,First Bank,331337,41060.53,24032.73,348364.8,Duplicate Review
25/12/2025,2025,12,EMP24908,Ministry of Lands and Survey,Jibia,GL 08,Zenith Bank,88006,11346.69,12465.04,86887.65,Active
25/12/2025,2025,12,EMP24909,Ministry of Lands and Survey,Funtua,GL 04,Zenith Bank,175736,59577.09,31311.47,204001.62,Duplicate Review
25/12/2025,2025,12,EMP24910,Ministry of Health,Mashi,GL 10,UBA,212424,82298.74,16089.24,278633.5,Retired
25/12/2025,2025,12,EMP24911,Ministry of Agriculture,Bakori,GL 16,Zenith Bank,79339,31712.36,2798.84,108252.52,Active
25/12/2025,2025,12,EMP24912,Ministry of Education,Bakori,GL 10,Keystone Bank,122505,40308.95,10908.98,151904.97,Duplicate Review
25/12/2025,2025,12,EMP24913,Ministry of Transport,Katsina,GL 08,Access Bank,226668,71854.14,34614.1,263908.04,Active
25/12/2025,2025,12,EMP24914,Ministry of Works and Housing,Batsari,GL 06,Zenith Bank,396519,160282.13,18640.24,538160.89,Active
25/12/2025,2025,12,EMP24915,Ministry of Health,Jibia,GL 10,Zenith Bank,181738,48521.53,7589.28,222670.25,Duplicate Review
25/12/2025,2025,12,EMP24916,Ministry of Works and Housing,Daura,GL 08,Keystone Bank,305038,103076.19,36496.43,371617.76,Duplicate Review
25/12/2025,2025,12,EMP24917,Katsina State Internal Revenue Service,Dutsin-Ma,GL 12,First Bank,272786,96900.82,40347.77,329339.05,Active
25/12/2025,2025,12,EMP24918,Ministry of Agriculture,Mani,GL 14,First Bank,272762,54037.87,46651.52,280148.35,Active
25/12/2025,2025,12,EMP24919,Ministry of Commerce and Industry,Daura,GL 14,Keystone Bank,370603,63987.62,50346.14,384244.48,Suspended
25/12/2025,2025,12,EMP24920,Ministry of Works and Housing,Mani,GL 06,GTBank,318207,59721.29,34012.79,343915.5,Active
25/12/2025,2025,12,EMP24921,State Water Board,Malumfashi,GL 10,Zenith Bank,127120,28037.41,20324.35,134833.06,Active
25/12/2025,2025,12,EMP24922,Ministry of Commerce and Industry,Rimi,GL 06,Zenith Bank,308427,49214.09,22660.09,334981,Active
25/12/2025,2025,12,EMP24923,State Water Board,Kusada,GL 14,Zenith Bank,339785,88933.39,39557.54,389160.85,Suspended
25/12/2025,2025,12,EMP24924,Ministry of Commerce and Industry,Daura,GL 14,First Bank,272219,47706,19756.93,300168.07,Retired
25/12/2025,2025,12,EMP24925,Katsina State Internal Revenue Service,Dutsin-Ma,GL 10,UBA,196309,44123.47,7543.61,232888.86,Suspended
25/12/2025,2025,12,EMP24926,State Water Board,Dutsin-Ma,GL 08,Access Bank,283278,82005.78,45026.99,320256.79,Suspended
25/12/2025,2025,12,EMP24927,Ministry of Education,Charanchi,GL 12,Access Bank,196343,65823.04,9776.75,252389.29,Active
25/12/2025,2025,12,EMP24928,Ministry of Education,Batsari,GL 16,Access Bank,444086,64000.95,44967.55,463119.4,Retired
25/12/2025,2025,12,EMP24929,Ministry of Education,Bakori,GL 16,Access Bank,425655,184537.3,55380.66,554811.64,Duplicate Review
25/12/2025,2025,12,EMP24930,Ministry of Commerce and Industry,Musawa,GL 14,Access Bank,88374,33951.55,8192.38,114133.17,Duplicate Review
25/12/2025,2025,12,EMP24931,Ministry of Agriculture,Rimi,GL 10,UBA,375627,45178.74,41855.76,378949.98,Retired
25/12/2025,2025,12,EMP24932,State Water Board,Mashi,GL 08,Zenith Bank,215024,95365,23262.45,287126.55,Retired
25/12/2025,2025,12,EMP24933,Ministry of Lands and Survey,Dutsin-Ma,GL 06,First Bank,277853,68819.1,40166.13,306505.97,Duplicate Review
25/12/2025,2025,12,EMP24934,Ministry of Works and Housing,Batsari,GL 12,Zenith Bank,116704,49035.45,10660.25,155079.2,Active
25/12/2025,2025,12,EMP24935,Ministry of Lands and Survey,Rimi,GL 04,GTBank,441784,174763.55,67000.02,549547.53,Suspended
25/12/2025,2025,12,EMP24936,Ministry of Transport,Musawa,GL 06,UBA,343081,152434.6,27504.5,468011.1,Retired
25/12/2025,2025,12,EMP24937,Ministry of Health,Bakori,GL 10,Zenith Bank,395463,67770.74,63630.29,399603.45,Active
25/12/2025,2025,12,EMP24938,Ministry of Transport,Rimi,GL 16,UBA,432477,87018.25,15447.27,504047.98,Duplicate Review
